id;price;currency;condition;Marca;Puertas;Tipo de combustible;Kilómetros;Modelo;Versión;Año;adressstate_name;adresscity_name;Motor;Transmisión
185044;5770079;ARS;used;Ford;4;Diesel;40388;Ranger;3.2 Cd Xls Tdci 200cv Automática;2018;Bs.As. G.B.A. Oeste;Morón;3.2;Automática
180572;4988017;ARS;used;Honda;4;Nafta;72192;Civic;1.5 Ex-t 2017;2017;Bs.As. G.B.A. Oeste;Morón;1.5;Automática
174939;4624682;ARS;used;Honda;5;Nafta;69000;Hr-V;1.8 Ex-l 2wd Cvt;2017;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
172394;6052542;ARS;used;Honda;5;Nafta;35014;Hr-V;1.8 Ex-l 2wd Cvt;2020;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
178740;6755230;ARS;used;Jeep;5;Nafta;84881;Compass;2.4 Limited Plus;2018;Bs.As. G.B.A. Oeste;Morón;2.4;Automática
170967;6111447;ARS;used;Jeep;5;Nafta;47000;Compass;2.4 Sport;2020;Bs.As. G.B.A. Oeste;Morón;2.4;Manual
169926;3408579;ARS;used;Jeep;5;Nafta;62819;Renegade;1.8 Sport;2017;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
185067;3761206;ARS;used;Jeep;5;Nafta;100715;Renegade;1.8 Sport Plus;2017;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
185763;4177876;ARS;used;Jeep;5;Nafta;31422;Renegade;1.8 Sport Automática;2018;Bs.As. G.B.A. Oeste;Morón;0;Automática
173932;3773877;ARS;used;Jeep;5;Nafta;50142;Renegade;1.8 Sport;2018;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
179960;3910145;ARS;used;Jeep;5;Nafta;71411;Renegade;1.8 Sport;2018;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
165980;5150028;ARS;used;Jeep;5;Nafta;33346;Renegade;1.8 Longitude At6;2020;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
161428;5385850;ARS;used;Jeep;5;Nafta;19127;Renegade;1.8 Longitude At6;2020;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
160246;4755058;ARS;used;Kia;5;Nafta;98645;Sportage;2.0 Ex 154cv;2016;Bs.As. G.B.A. Oeste;Morón;2;Automática
147298;4808154;ARS;used;Mercedes Benz;4;Nafta;89711;Clase C;1.8 C250 Avantgardesport B.eff At;2013;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
165986;4181277;ARS;used;Nissan;5;Nafta;48200;Kicks;1.6 Exclusive 120cv;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
171693;4605467;ARS;used;Nissan;5;Nafta;28000;Kicks;1.6 Exclusive 120cv;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
143424;4684455;ARS;used;Nissan;5;Nafta;9426;Kicks;1.6 Advance 120cv;2020;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
174981;2127760;ARS;used;Nissan;5;Nafta;62642;March;1.6 Active 107cv;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
177637;2662904;ARS;used;Nissan;4;Nafta;41259;Versa;1.6 Exclusive At;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
184155;1415701;ARS;used;Peugeot;4;Nafta;100000;207;1.4 Sedan Allure 75cv;2013;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
184303;2118022;ARS;used;Peugeot;5;Nafta;51442;208;1.6 Allure;2013;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
132774;2237683;ARS;used;Peugeot;5;Nafta;59401;208;1.6 Feline Pack Cuir;2014;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
179842;1911013;ARS;used;Peugeot;5;Nafta;83565;208;1.5 Active;2015;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
173928;2050501;ARS;used;Peugeot;5;Nafta;95100;208;1.5 Allure Touchscreen;2015;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
147246;1932934;ARS;used;Peugeot;5;Nafta;76239;208;1.5 Allure Touchscreen;2015;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
136754;2131437;ARS;used;Peugeot;5;Nafta;53830;208;1.6 Feline Pack Cuir;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
173889;2454501;ARS;used;Peugeot;5;Nafta;78301;208;1.6 Feline Pack Cuir;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
185450;2463198;ARS;used;Peugeot;5;Nafta;;208;1.6 Feline Pack Cuir;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
173379;2208378;ARS;used;Peugeot;5;Nafta;99006;208;1.5 Allure Touchscreen;2016;Bs.As. G.B.A. Oeste;Morón;0;Manual
136737;2090913;ARS;used;Peugeot;5;Nafta;96003;208;1.5 Allure Touchscreen;2016;Bs.As. G.B.A. Oeste;Morón;0;Manual
144312;2259532;ARS;used;Peugeot;5;Nafta;95813;208;1.5 Allure Smeg;2017;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
180738;2476023;ARS;used;Peugeot;5;Nafta;86031;208;1.6 Allure;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
182766;3441710;ARS;used;Peugeot;5;Nafta;60610;208;1.6 Gt Thp;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
154993;2398472;ARS;used;Peugeot;5;Nafta;60221;208;1.6 Allure;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
175204;2692811;ARS;used;Peugeot;5;Nafta;56149;208;1.6 Allure;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
164402;2645682;ARS;used;Peugeot;5;Nafta;83544;208;1.6 Allure;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
146403;2286949;ARS;used;Peugeot;4;Diesel;88173;301;1.6 Hdi Allure;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
183168;1514464;ARS;used;Peugeot;5;Nafta;85561;307;1.6 Xs 110cv Mp3;2011;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
150527;3723035;ARS;used;Peugeot;2;Nafta;58781;308;1.6 Cc Thp 156cv Tiptronic;2011;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
181655;1773383;ARS;used;Peugeot;5;Nafta;99466;308;1.6 Allure;2012;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
184740;2196954;ARS;used;Peugeot;5;Nafta;95652;308;2.0 Feline 143cv;2012;Bs.As. G.B.A. Oeste;Morón;2;Manual
173484;2199760;ARS;used;Peugeot;5;Nafta;64139;308;1.6 Allure;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
170274;2248403;ARS;used;Peugeot;5;Nafta;81633;308;1.6 Allure Nav 115cv;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
185262;2820830;ARS;used;Peugeot;5;Nafta;35865;308;1.6 Allure;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
167474;2921409;ARS;used;Peugeot;5;Nafta;81553;308;1.6 Feline Thp 163cv Tiptronic;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
164886;2880071;ARS;used;Peugeot;5;Nafta;73071;308;1.6 Allure;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
183036;3345483;ARS;used;Peugeot;5;Nafta;54503;308;1.6 Feline Thp 163cv;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
183021;3719106;ARS;used;Peugeot;5;Nafta;38491;308;2.0 Allure Plus 143cv;2017;Bs.As. G.B.A. Oeste;Morón;2;Manual
180662;2028912;ARS;used;Peugeot;4;Nafta;92478;408;2.0 Allure Plus 143cv;2013;Bs.As. G.B.A. Oeste;Morón;2;Manual
173846;2555505;ARS;used;Peugeot;4;Nafta;41087;408;1.6 Allure Plus Thp 163cv;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
163550;1992965;ARS;used;Peugeot;4;Nafta;97343;408;2.0 Allure 143cv;2016;Bs.As. G.B.A. Oeste;Morón;2;Manual
136712;2702058;ARS;used;Peugeot;4;Diesel;74710;408;1.6 Allure Hdi 115cv;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
184229;3204632;ARS;used;Peugeot;4;Nafta;67692;408;1.6 Allure 115cv;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
151408;3238575;ARS;used;Peugeot;4;Diesel;84692;408;1.6 Feline Hdi 115cv;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
184223;2683770;ARS;used;Peugeot;5;Nafta;78873;2008;1.6 Feline;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
182533;2959663;ARS;used;Peugeot;5;Nafta;100826;2008;1.6 Feline;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
179259;3009743;ARS;used;Peugeot;5;Nafta;61631;2008;1.6 Feline;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
170230;3357727;ARS;used;Peugeot;5;Nafta;33819;2008;1.6 Thp Sport;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
180541;3376681;ARS;used;Peugeot;5;Nafta;57063;2008;1.6 Thp Sport;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
177634;2405491;ARS;used;Smart;3;Nafta;53576;Fortwo;1.0 Passion 84cv;2013;Bs.As. G.B.A. Oeste;Morón;1;Automática
173025;3117464;ARS;used;Toyota;4;Nafta;88306;Corolla;1.8 Xei Mt Pack 140cv;2016;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
170279;2833514;ARS;used;Toyota;4;Nafta;90679;Corolla;1.8 Xli Mt 140cv L/17;2017;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
166811;3496712;ARS;used;Toyota;4;Nafta;84506;Corolla;1.8 Xli Cvt 140cv;2019;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
136235;1852734;ARS;used;Toyota;4;Nafta;81346;Etios;1.5 Sedan Xls;2014;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
180172;1910409;ARS;used;Toyota;4;Nafta;95523;Etios;1.5 Sedan Xs;2014;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
139660;1951338;ARS;used;Toyota;5;Nafta;58728;Etios;1.5 Xls;2014;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
180627;2020208;ARS;used;Toyota;5;Nafta;100639;Etios;1.5 Xls;2015;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
185024;2079643;ARS;used;Toyota;5;Nafta;63670;Etios;1.5 Xs;2016;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
179941;2237877;ARS;used;Toyota;4;Nafta;76286;Etios;1.5 Sedan Xs;2017;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
166097;2347494;ARS;used;Toyota;4;Nafta;58000;Etios;1.5 Sedan X;2019;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
177995;2574697;ARS;used;Toyota;5;Nafta;75899;Etios;1.5 X 6mt My19;2019;Bs.As. G.B.A. Oeste;Morón;1.5;Manual
174511;6081731;ARS;used;Toyota;4;Diesel;41558;Hilux;2.8 Cd Srv 177cv 4x2;2017;Bs.As. G.B.A. Oeste;Morón;2.8;Manual
146380;5310902;ARS;used;Toyota;4;Diesel;97511;Hilux;2.4 Cd Sr 150cv 4x2;2018;Bs.As. G.B.A. Oeste;Morón;2.4;Manual
168550;5528407;ARS;used;Toyota;4;Diesel;72801;Hilux;2.4 Cd Sr 150cv 4x2;2018;Bs.As. G.B.A. Oeste;Morón;2.4;Manual
178007;7010460;ARS;used;Toyota;4;Diesel;38745;Hilux;2.8 Cd Srv 177cv 4x2;2019;Bs.As. G.B.A. Oeste;Morón;2.8;Manual
168974;3943456;ARS;used;Volkswagen;4;Diesel;100529;Amarok;2.0 Cd Tdi 140cv 4x2 Startline;2016;Bs.As. G.B.A. Oeste;Morón;2;Manual
135871;4935878;ARS;used;Volkswagen;4;Diesel;53840;Amarok;2.0 Cd Tdi 140cv 4x2 Startline;2017;Bs.As. G.B.A. Oeste;Morón;2;Manual
158018;7939134;ARS;used;Volkswagen;4;Diesel;10000;Amarok;2.0 Cd Tdi 180cv Highline At;2021;Bs.As. G.B.A. Oeste;Morón;2;Automática
183348;2048696;ARS;used;Volkswagen;5;Nafta;74554;Fox;1.6 Comfortline Pack Saf;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
177775;2028885;ARS;used;Volkswagen;5;Nafta;82639;Fox;1.6 Comfortline Saf;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
144707;2377622;ARS;used;Volkswagen;5;Nafta;78732;Fox;1.6 Connect;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
173022;1227093;ARS;used;Volkswagen;3;Nafta;78211;Gol;1.4 Power 83cv;2012;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
135951;1791095;ARS;used;Volkswagen;3;Nafta;98746;Gol Trend;1.6 Trendline 101cv 3p;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
184370;2010555;ARS;used;Volkswagen;5;Nafta;93899;Gol Trend;1.6 Highline 101cv;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
135896;1852383;ARS;used;Volkswagen;5;Nafta;95826;Gol Trend;1.6 Trendline 101cv;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
157075;1823609;ARS;used;Volkswagen;3;Nafta;60497;Gol Trend;1.6 Pack Ii 101cv 3p;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
135831;2425162;ARS;used;Volkswagen;5;Nafta;33833;Gol Trend;1.6 Sportline 101cv;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
179622;2157646;ARS;used;Volkswagen;5;Nafta;97255;Gol Trend;1.6 Trendline 101cv;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
154970;1873396;ARS;used;Volkswagen;5;Nafta;73789;Gol Trend;1.6 Trendline 101cv;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
180147;2107946;ARS;used;Volkswagen;3;Nafta;52468;Gol Trend;1.6 Trendline 101cv 3p;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
185655;2414731;ARS;used;Volkswagen;5;Nafta;66322;Gol Trend;1.6 Trendline 101cv;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
179250;2476220;ARS;used;Volkswagen;5;Nafta;19774;Gol Trend;1.6 Trendline 101cv;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
179034;2602890;ARS;used;Volkswagen;5;Nafta;40297;Gol Trend;1.6 Trendline 101cv;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
168183;2426830;ARS;used;Volkswagen;5;Nafta;27379;Gol Trend;1.6 Trendline 101cv;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
182204;2612782;ARS;used;Volkswagen;5;Nafta;36176;Gol Trend;1.6 Trendline 101cv;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
176740;2654907;ARS;used;Volkswagen;5;Nafta;13109;Gol Trend;1.6 Trendline 101cv;2020;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
144775;2974278;ARS;used;Volkswagen;5;Nafta;83268;Golf;1.4 Comfortline Tsi;2016;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
132631;3221735;ARS;used;Volkswagen;5;Nafta;44793;Golf;1.4 Comfortline Tsi;2016;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
143351;3904792;ARS;used;Volkswagen;5;Nafta;49077;Golf;1.4 Comfortline Tsi;2018;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
132628;4852240;ARS;used;Volkswagen;5;Nafta;24000;Golf;1.4 Comfortline Tsi Dsg;2019;Bs.As. G.B.A. Oeste;Morón;1.4;Automática
179852;2476500;ARS;used;Volkswagen;4;Nafta;76075;Passat;1.8 Confort Tsi 160cv;2013;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
135929;2071129;ARS;used;Volkswagen;4;Nafta;75451;Polo;1.6 Comfortline;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
179263;3416821;ARS;used;Volkswagen;5;Nafta;31108;Polo;1.6 Msi Highline;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
139785;3830147;ARS;used;Volkswagen;5;Nafta;46083;Polo;1.6 Msi Highline At;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
168680;2893568;ARS;used;Volkswagen;5;Nafta;96757;Polo;1.6 Msi Comfortline;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
157537;3515956;ARS;used;Volkswagen;5;Nafta;92511;Polo;1.6 Msi Highline At;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
179254;2395403;ARS;used;Volkswagen;5;Nafta;92321;Suran;1.6 Highline Msi 110cv;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
142984;2367183;ARS;used;Volkswagen;5;Nafta;44008;Suran;1.6 Trendline;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
172377;4409977;ARS;used;Volkswagen;5;Nafta;16329;T-Cross;1.6 Comfortline At;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
169333;4299109;ARS;used;Volkswagen;5;Nafta;21377;T-Cross;1.6 Trendlinde Mt;2020;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
156266;3032846;ARS;used;Volkswagen;4;Nafta;98089;Vento;2.0 Sportline Tsi 200cv Bi-xenon;2014;Bs.As. G.B.A. Oeste;Morón;2;Manual
132461;2438672;ARS;used;Volkswagen;4;Nafta;96206;Vento;2.5 Luxury 170cv;2014;Bs.As. G.B.A. Oeste;Morón;2.5;Manual
135849;3880624;ARS;used;Volkswagen;4;Nafta;70395;Vento;1.4 Comfortline 150cv;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
135847;3362561;ARS;used;Volkswagen;4;Nafta;67543;Vento;1.4 Comfortline 150cv At;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Automática
163318;5003202;ARS;used;Volkswagen;4;Nafta;60304;Vento;1.4 Comfortline 150cv At;2019;Bs.As. G.B.A. Oeste;Morón;1.4;Automática
176392;4150132;ARS;used;Volkswagen;4;Nafta;11420;Virtus;1.6 Msi Highline At;2021;Bs.As. G.B.A. Oeste;Morón;1.6;Automática
131353;2070055;ARS;used;Volkswagen;4;Nafta;48763;Voyage;1.6 Trenline 101cv;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
157498;3447177;ARS;used;Renault;5;Nafta;48528;Captur;2.0 Intens;2017;Bs.As. G.B.A. Oeste;Morón;2;Manual
175866;3750209;ARS;used;Renault;5;Nafta;77402;Captur;2.0 Intens;2017;Bs.As. G.B.A. Oeste;Morón;2;Manual
155955;3835185;ARS;used;Renault;5;Nafta;71192;Captur;2.0 Intens Manual;2019;Bs.As. G.B.A. Oeste;Morón;2;Manual
184810;1553821;ARS;used;Renault;5;Nafta;47839;Clio;1.2 Mio Dynamique;2015;Bs.As. G.B.A. Oeste;Morón;1.2;Manual
185414;2068814;ARS;used;Renault;5;Nafta;;Duster;2.0 4x2 Privilege 138cv;2012;Bs.As. G.B.A. Oeste;Morón;2;Manual
163413;2298654;ARS;used;Renault;5;Nafta;91728;Duster;1.6 Ph2 4x2 Dynamique 110cv;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
178264;2672355;ARS;used;Renault;5;Nafta;83021;Duster;1.6 Ph2 4x2 Dynamique 110cv;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
174306;3120415;ARS;used;Renault;5;Nafta;85000;Duster;2.0 Ph2 4x2 Privilege;2018;Bs.As. G.B.A. Oeste;Morón;2;Manual
179514;1882879;ARS;used;Renault;4;Nafta;90000;Fluence;2.0 Sport T 180cv;2012;Bs.As. G.B.A. Oeste;Morón;2;Manual
148498;1873300;ARS;used;Renault;5;Nafta;75143;Kwid;1.0 Sce 66cv Iconic;2018;Bs.As. G.B.A. Oeste;Morón;1;Manual
139763;2070509;ARS;used;Renault;5;Nafta;31674;Kwid;1.0 Sce 66cv Iconic;2018;Bs.As. G.B.A. Oeste;Morón;1;Manual
165969;1981216;ARS;used;Renault;5;Nafta;80014;Kwid;1.0 Sce 66cv Iconic;2018;Bs.As. G.B.A. Oeste;Morón;1;Manual
184603;2177593;ARS;used;Renault;5;Nafta;62505;Kwid;1.0 Sce 66cv Iconic;2018;Bs.As. G.B.A. Oeste;Morón;1;Manual
175860;2464482;ARS;used;Renault;5;Nafta;26674;Kwid;1.0 Sce 66cv Iconic;2019;Bs.As. G.B.A. Oeste;Morón;1;Manual
178314;1811085;ARS;used;Renault;4;Nafta;52138;Logan;1.6 Authentique 85cv;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
131905;2248573;ARS;used;Renault;5;Nafta;88500;Sandero;1.6 Privilege 105cv;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
160292;2584897;ARS;used;Renault;5;Nafta;23561;Sandero;2.0 Rs 145cv;2017;Bs.As. G.B.A. Oeste;Morón;2;Manual
182161;2523842;ARS;used;Renault;5;Nafta;64313;Sandero;1.6 Privilege 105cv;2018;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
173516;2762072;ARS;used;Renault;5;Nafta;29246;Sandero;1.6 Privilege 105cv;2019;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
176665;2682231;ARS;used;Renault;5;Nafta;33512;Sandero;1.6 Life;2020;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
170546;2495989;ARS;used;Renault;5;Nafta;33000;Sandero;1.6 Life;2020;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
177628;2513780;ARS;used;Renault;5;Nafta;57040;Sandero Stepway;1.6 Dynamique 105cv;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
168909;2425115;ARS;used;Chery;5;Nafta;61524;Tiggo;2.0 F2 Confort 4x2 138cv;2016;Bs.As. G.B.A. Oeste;Morón;2;Manual
161871;1713141;ARS;used;Chevrolet;5;Nafta;84280;Agile;1.4 Ls;2016;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
177756;1723079;ARS;used;Chevrolet;5;Nafta;69433;Agile;1.4 Ls;2016;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
174177;4309080;ARS;used;Chevrolet;5;Nafta;96234;Captiva;2.4 Ls 167cv;2018;Bs.As. G.B.A. Oeste;Morón;2.4;Manual
142982;1267546;ARS;used;Chevrolet;4;Nafta;99036;Classic;1.4 Ls Abs Airbag;2015;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
184824;1811724;ARS;used;Chevrolet;5;Nafta;93815;Cruze;1.8 Lt Mt 5 p;2012;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
173528;2523837;ARS;used;Chevrolet;5;Nafta;54000;Cruze;1.8 Lt Mt 5 p;2016;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
152381;3110716;ARS;used;Chevrolet;5;Nafta;89031;Cruze II;1.4 Ltz 153cv;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
167863;2922984;ARS;used;Chevrolet;4;Nafta;83352;Cruze II;1.4 Sedan Lt;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
169750;3285754;ARS;used;Chevrolet;4;Nafta;84200;Cruze II;1.4 Sedan Lt;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
161943;3365038;ARS;used;Chevrolet;4;Nafta;95498;Cruze II;1.4 Sedan Ltz;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
168238;3170438;ARS;used;Chevrolet;4;Nafta;48281;Cruze II;1.4 Sedan Ltz;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
155032;3051938;ARS;used;Chevrolet;4;Nafta;61000;Cruze II;1.4 Sedan Ltz;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
185753;2017958;ARS;used;Chevrolet;5;Nafta;;Onix;1.4 Lt 98cv;2016;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
167452;1833278;ARS;used;Chevrolet;5;Nafta;92000;Onix;1.4 Lt Mt 98cv;2016;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
175543;2345537;ARS;used;Chevrolet;5;Nafta;62514;Onix;1.4 Lt 98cv;2018;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
179987;2692052;ARS;used;Chevrolet;5;Nafta;67770;Onix;1.4 Ltz 98cv;2018;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
139821;2525296;ARS;used;Chevrolet;5;Nafta;70565;Onix;1.4 Ltz 98cv;2018;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
179575;3000733;ARS;used;Chevrolet;5;Nafta;20000;Onix;1.2 Lt Tech;2020;Bs.As. G.B.A. Oeste;Morón;1.2;Manual
184782;1870537;ARS;used;Chevrolet;4;Nafta;64044;Prisma;1.4 Lt 98cv;2014;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
181607;2078857;ARS;used;Chevrolet;4;Nafta;52256;Prisma;1.4 Ltz 98cv;2015;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
182558;2286262;ARS;used;Chevrolet;4;Nafta;41000;Prisma;1.4 Joy Ls + 98cv;2018;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
178733;2089850;ARS;used;Chevrolet;4;Nafta;;Prisma;1.4 Joy Ls + 98cv;2018;Bs.As. G.B.A. Oeste;Morón;1.4;Manual
178255;2484323;ARS;used;Chevrolet;4;Nafta;37630;Prisma;1.4 Joy Ls 98cv;2019;Bs.As. G.B.A. Oeste;Morón;0;Manual
174625;1624409;ARS;used;Chevrolet;4;Nafta;93505;Sonic;1.6 Lt;2013;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
184103;1990350;ARS;used;Chevrolet;5;Nafta;50677;Sonic;1.6 Ltz Mt Mx;2015;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
184653;3325288;ARS;used;Chevrolet;5;Nafta;58769;Tracker;1.8 Ltz+ Awd At 140cv;2014;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
170941;2913428;ARS;used;Chevrolet;5;Nafta;82368;Tracker;1.8 Ltz+ Awd At 140cv;2015;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
170929;2665171;ARS;used;Chevrolet;5;Nafta;97880;Tracker;1.8 Ltz Fwd Mt 140cv;2015;Bs.As. G.B.A. Oeste;Morón;1.8;Manual
179528;3536031;ARS;used;Chevrolet;5;Nafta;56736;Tracker;1.8 Ltz 140cv;2017;Bs.As. G.B.A. Oeste;Morón;1.8;Automática
170273;2783569;ARS;used;Ds;3;Nafta;51387;DS3;1.6 Vti 120 So Chic;2016;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
182978;2454548;ARS;used;Renault;3;Nafta;56858;Kangoo;1.6 Furgon Ph3 Confort 5as Lc;2017;Bs.As. G.B.A. Oeste;Morón;1.6;Manual
168988;6991610;ARS;used;Audi;5;Nafta;43200;Q2;1.4 Tfsi Serie 150 Cv;2017;Bs.As. G.B.A. Oeste;Morón;1.4;Automática
184898;3553203;ARS;used;Audi;3;Nafta;86439;A3;1.4 Tfsi Stronic L/13;2013;Bs.As. G.B.A. Oeste;Morón;0;Automática
175857;1999150;ARS;used;Volkswagen;5;Nafta;74517;Suran;1.6 Highline I-Motion 16v L/14;2014;Bs.As. G.B.A. Oeste;Morón;0;Automática
135936;1923440;ARS;used;Volkswagen;5;Nafta;72145;Suran;1.6 Highline I-Motion 16v;2015;Bs.As. G.B.A. Oeste;Morón;0;Automática
177326;2494047;ARS;used;Volkswagen;5;Nafta;66050;Suran;1.6 Trendline 16v L/17;2017;Bs.As. G.B.A. Oeste;Morón;0;Manual
